node_id,cluster_id,battery_level,signal_strength,temperature,humidity,data_redundancy_flag,is_fault_predicted,actual_fault_occurred,fault_type,data_packet_size,latency_ms,energy_consumed_mJ,optimized_path_flag,load_on_node,recovery_time_ms,pdr,transmission_success
35,1,31.93,-82.04,46.64,55.0,0,0,0,none,511,54.49,0.811,1,0.69,0.0,0.972,0
13,1,17.65,-98.41,46.91,76.73,0,1,0,none,324,128.27,1.625,0,0.28,0.0,0.813,0
35,2,50.03,-49.17,37.29,29.48,0,0,0,none,451,41.68,0.123,0,0.11,0.0,0.846,1
18,3,19.38,-37.25,33.42,85.41,0,0,0,none,339,164.51,0.6,1,0.95,0.0,0.89,0
31,5,46.06,-50.58,32.63,84.77,0,0,0,none,306,91.74,1.688,1,0.98,0.0,0.989,1
37,5,10.39,-32.08,47.74,53.86,1,0,0,none,489,83.03,0.215,0,0.69,0.0,0.901,0
28,4,69.04,-63.92,20.91,66.07,0,0,0,none,254,150.94,0.915,1,0.94,0.0,0.822,0
15,3,24.86,-30.62,28.54,47.63,1,0,0,none,237,241.9,1.527,0,0.82,0.0,0.828,1
21,5,33.85,-53.71,34.32,27.57,0,1,0,none,175,279.29,1.056,0,0.97,0.0,0.885,1
39,4,99.57,-47.29,26.35,77.85,0,0,0,none,361,70.41,1.158,1,0.24,0.0,0.807,1
17,2,84.59,-58.29,47.17,51.17,1,0,0,none,191,275.48,0.884,1,0.57,0.0,0.905,1
25,5,89.49,-32.04,38.66,67.79,0,0,0,none,425,282.78,1.144,1,0.74,0.0,0.864,1
49,3,85.22,-87.1,34.54,23.65,0,0,0,none,74,175.05,0.332,1,0.81,0.0,0.804,0
41,1,81.29,-48.39,46.08,36.55,0,0,0,none,483,34.93,1.458,1,0.85,0.0,0.854,1
34,4,92.74,-45.55,42.49,60.16,0,0,0,none,402,224.88,1.68,1,0.61,0.0,0.875,0
13,2,25.32,-98.44,23.48,80.58,0,0,0,none,132,167.43,0.203,1,0.75,0.0,0.824,0
6,2,55.66,-90.93,44.86,45.05,0,0,0,none,137,122.01,1.714,1,0.3,0.0,0.883,0
44,2,63.83,-47.2,38.55,81.16,1,0,1,link_loss,238,127.23,1.69,1,0.81,149.31,0.93,0
30,1,95.59,-53.65,30.51,70.8,0,0,0,none,157,109.51,0.98,0,0.42,0.0,0.972,0
9,3,21.26,-71.78,49.88,32.14,0,1,1,sensor_fail,291,230.48,1.345,1,0.55,496.12,0.809,0
46,5,49.92,-70.84,23.06,40.04,1,0,0,none,263,219.71,1.563,1,0.31,0.0,0.975,1
29,1,99.69,-43.82,43.17,86.6,0,0,0,none,73,93.3,1.417,0,0.47,0.0,0.856,1
36,4,24.45,-37.29,33.82,77.75,0,0,0,none,473,182.55,0.15,1,0.26,0.0,0.811,1
6,2,21.57,-72.94,13.42,64.66,0,1,0,none,366,100.19,0.267,1,0.63,0.0,0.98,1
39,5,44.19,-90.64,27.27,62.04,0,0,0,none,190,73.49,1.335,0,0.62,0.0,0.935,1
27,5,18.21,-94.61,25.93,77.51,1,0,1,sensor_fail,284,44.68,0.21,1,0.76,364.38,0.868,0
33,1,80.96,-43.07,18.85,30.59,0,0,0,none,71,169.74,1.577,1,0.36,0.0,0.947,1
14,4,77.43,-96.39,48.0,69.19,0,0,1,link_loss,136,269.64,1.637,1,0.62,62.7,0.817,0
12,3,61.06,-83.82,35.98,37.0,0,0,0,none,135,101.7,1.064,0,0.61,0.0,0.811,1
13,3,58.12,-70.42,21.37,83.29,0,0,1,sensor_fail,130,265.39,0.337,0,0.51,53.65,0.889,0
42,3,94.45,-93.99,23.1,51.08,0,0,0,none,326,67.78,0.518,0,0.93,0.0,0.901,0
28,4,48.77,-35.03,30.87,33.45,0,0,0,none,384,31.44,0.766,1,0.62,0.0,0.996,1
7,2,40.27,-45.89,38.65,62.76,1,0,1,battery_low,306,132.25,0.87,0,0.98,112.33,0.868,0
37,1,23.7,-96.86,21.7,80.67,0,0,0,none,287,58.85,0.464,0,0.63,0.0,0.827,0
16,2,98.34,-42.97,22.59,48.24,0,1,1,battery_low,477,203.83,0.415,0,0.67,223.43,0.872,0
46,5,90.04,-32.14,38.77,58.42,0,1,0,none,326,21.72,1.299,1,0.27,0.0,0.989,1
41,4,72.29,-85.89,12.16,63.24,0,0,0,none,346,241.34,0.507,0,0.89,0.0,0.81,0
9,3,48.45,-92.29,27.85,59.31,0,0,0,none,441,190.93,0.898,1,0.78,0.0,0.919,0
4,5,68.63,-96.94,27.63,66.2,1,1,0,none,240,53.22,0.379,0,0.4,0.0,0.978,0
27,2,97.28,-39.67,18.17,70.38,0,0,0,none,346,177.45,0.242,0,0.3,0.0,0.944,1
38,1,89.89,-76.69,17.67,70.09,0,0,0,none,481,63.61,0.412,0,0.39,0.0,0.895,1
46,5,75.36,-51.46,18.18,24.1,0,0,1,link_loss,320,270.98,0.826,1,0.64,73.84,0.816,0
31,1,53.31,-35.7,26.76,35.63,0,0,0,none,117,246.64,0.454,0,0.27,0.0,0.935,1
31,4,47.4,-92.99,46.45,55.54,0,0,0,none,445,294.58,1.754,0,0.37,0.0,0.821,1
23,3,61.54,-36.97,26.32,76.48,0,0,0,none,270,213.53,0.561,1,0.72,0.0,0.89,1
8,4,42.75,-73.87,41.17,54.26,1,0,0,none,509,67.74,1.719,1,0.71,0.0,0.933,1
38,1,10.3,-96.73,22.45,35.56,0,0,0,none,79,278.51,0.282,1,0.51,0.0,0.882,1
27,4,15.73,-95.39,11.71,48.64,1,0,0,none,492,205.01,0.606,0,0.62,0.0,0.861,0
38,5,45.33,-87.27,34.05,78.05,0,0,0,none,139,150.55,0.106,0,0.2,0.0,0.805,1
23,2,28.69,-62.25,21.12,54.55,0,0,0,none,104,68.3,0.559,0,0.82,0.0,0.946,0
9,5,36.56,-70.44,29.46,61.6,0,0,0,none,511,170.23,0.961,1,0.73,0.0,0.98,1
25,3,67.22,-32.55,16.33,23.67,0,1,0,none,395,107.09,0.8,0,0.48,0.0,0.868,1
15,3,41.58,-69.52,10.16,54.45,0,0,1,link_loss,351,139.3,1.672,0,0.87,158.74,0.918,0
42,3,18.37,-56.52,21.01,21.23,0,0,0,none,499,271.6,0.955,1,0.25,0.0,0.831,0
18,3,66.91,-47.8,21.8,63.58,0,0,0,none,96,156.14,1.235,0,0.79,0.0,0.925,0
25,5,54.23,-86.28,49.83,82.8,0,0,0,none,482,260.31,0.576,0,0.67,0.0,0.8,0
25,1,71.24,-72.85,36.42,85.56,0,0,0,none,386,95.91,1.133,1,0.39,0.0,0.832,1
7,3,41.48,-66.86,41.42,35.77,0,0,0,none,237,22.77,0.681,0,0.32,0.0,0.813,1
19,1,39.64,-59.47,34.09,61.14,0,0,0,none,461,298.48,1.57,1,0.42,0.0,0.909,1
48,2,73.45,-94.23,24.23,50.38,0,0,0,none,402,155.97,1.905,1,0.19,0.0,0.832,0
50,3,57.68,-31.23,39.91,60.3,1,0,0,none,483,244.21,1.676,1,0.27,0.0,0.825,1
28,3,29.54,-92.54,15.22,24.36,0,0,0,none,444,73.83,0.444,0,0.98,0.0,0.818,0
49,5,40.44,-84.72,44.86,83.15,0,0,0,none,150,277.65,0.869,1,0.9,0.0,0.88,1
27,5,77.88,-83.29,39.5,75.82,0,0,0,none,365,166.44,1.188,0,0.99,0.0,0.867,1
48,4,44.07,-51.52,19.26,73.87,0,0,0,none,328,189.62,0.343,1,0.8,0.0,0.975,1
13,5,72.22,-94.35,11.71,39.66,1,0,0,none,455,194.68,1.422,0,0.83,0.0,0.91,1
27,1,88.17,-98.59,19.74,26.3,0,1,0,none,414,102.75,1.54,1,0.76,0.0,0.99,0
37,4,71.55,-43.47,17.66,79.28,0,0,0,none,282,105.04,0.942,0,0.76,0.0,0.837,1
32,3,53.39,-48.3,48.45,28.16,1,0,0,none,338,129.79,0.233,0,0.81,0.0,0.979,1
6,2,12.41,-33.66,37.35,86.99,1,0,0,none,501,61.75,0.142,0,0.2,0.0,0.957,0
2,5,44.71,-94.86,42.51,60.57,0,1,0,none,375,97.88,1.999,0,0.56,0.0,0.97,0
40,1,56.45,-36.28,11.74,73.61,0,0,0,none,316,270.73,1.821,1,0.8,0.0,0.839,1
16,2,38.62,-91.89,48.0,43.71,1,0,0,none,330,137.6,0.391,0,0.72,0.0,0.96,0
23,4,80.77,-71.1,37.86,55.5,0,0,0,none,487,76.19,0.13,0,0.43,0.0,0.913,1
34,4,16.31,-56.97,11.69,65.37,0,1,1,sensor_fail,309,34.97,0.686,0,0.66,109.05,0.976,1
25,2,98.82,-78.99,14.74,71.2,1,0,0,none,503,149.38,0.248,0,0.73,0.0,0.991,1
22,5,64.6,-87.0,37.81,24.95,0,0,0,none,136,252.92,0.69,0,0.17,0.0,0.85,0
23,5,82.42,-87.83,29.72,68.16,0,0,1,link_loss,297,158.24,1.78,0,0.15,154.99,0.927,0
11,4,51.29,-57.05,19.94,41.05,0,1,0,none,300,122.71,0.617,0,0.83,0.0,0.891,1
23,5,14.09,-89.53,25.37,29.17,1,0,0,none,490,172.46,0.929,0,0.9,0.0,0.873,1
3,1,57.84,-89.93,43.0,71.52,0,0,0,none,260,124.13,1.631,1,0.19,0.0,0.959,1
19,3,53.88,-89.75,44.71,39.89,1,0,0,none,86,188.98,0.271,0,0.48,0.0,0.883,0
27,2,49.55,-45.06,49.05,36.79,1,0,0,none,423,131.78,1.341,0,0.84,0.0,0.836,1
31,1,84.45,-46.17,21.27,21.0,0,1,0,none,366,127.25,0.389,0,0.7,0.0,0.882,0
7,5,31.02,-43.44,25.48,78.36,0,1,0,none,435,197.04,0.584,1,0.56,0.0,0.876,1
18,2,63.44,-35.58,35.12,81.5,0,0,0,none,388,111.86,0.869,1,0.63,0.0,0.999,1
16,5,19.83,-54.2,34.28,53.09,0,0,0,none,192,81.36,1.739,1,0.33,0.0,0.884,1
28,5,83.25,-63.71,46.46,42.82,0,0,0,none,75,95.81,0.145,1,0.99,0.0,0.963,1
35,5,53.33,-30.67,27.89,84.18,1,0,0,none,155,285.76,0.783,0,0.8,0.0,0.94,0
11,1,55.07,-73.24,45.95,37.08,0,0,0,none,301,111.87,0.934,1,0.76,0.0,0.934,1
34,1,40.65,-43.08,25.53,59.47,0,1,1,battery_low,350,264.54,1.18,0,0.2,476.05,0.906,0
6,1,64.16,-34.9,44.27,52.23,1,0,0,none,359,105.09,0.715,1,0.22,0.0,0.952,1
38,4,21.37,-75.85,36.93,39.05,0,0,0,none,476,182.87,1.727,0,0.84,0.0,0.913,1
36,4,13.73,-81.42,17.16,65.49,1,0,0,none,434,26.39,0.617,1,0.13,0.0,0.887,0
12,4,79.22,-65.99,40.4,34.78,1,0,0,none,275,277.23,1.195,1,0.48,0.0,0.845,1
45,4,55.12,-56.32,18.33,75.58,1,1,0,none,203,144.54,1.979,0,0.79,0.0,0.91,1
33,5,86.82,-67.34,44.59,26.57,0,0,0,none,511,190.66,0.663,1,0.25,0.0,0.811,0
40,2,70.35,-84.75,37.07,26.38,0,0,1,sensor_fail,290,202.13,1.384,1,0.66,116.2,0.909,0
48,1,36.6,-67.58,45.26,83.24,0,0,0,none,409,155.16,0.358,0,0.2,0.0,0.84,0
2,5,82.6,-58.98,34.25,34.04,0,1,0,none,430,155.43,1.691,0,0.4,0.0,0.95,1
21,4,84.72,-95.18,41.6,74.83,0,0,0,none,389,101.11,0.923,0,0.16,0.0,0.897,0
16,2,68.11,-87.03,18.25,37.57,0,0,1,sensor_fail,189,189.87,0.879,0,0.92,486.05,0.899,0
11,1,78.9,-42.67,15.0,88.38,1,1,0,none,348,102.86,0.774,1,0.26,0.0,0.821,1
15,4,66.55,-50.47,45.57,40.23,0,0,0,none,271,237.38,1.597,0,0.92,0.0,0.984,1
42,2,95.8,-82.65,19.84,33.04,1,0,1,link_loss,93,122.87,0.383,1,0.37,457.48,0.888,0
32,4,60.54,-96.07,34.28,57.11,0,0,0,none,65,208.38,1.045,1,0.84,0.0,0.845,0
47,3,89.66,-75.84,24.98,80.23,0,0,1,sensor_fail,408,43.98,0.439,0,0.55,484.58,0.994,1
17,5,96.76,-51.75,25.72,69.12,0,0,0,none,141,243.39,0.778,1,0.86,0.0,0.982,1
9,5,38.93,-82.01,34.28,77.26,0,0,0,none,409,129.04,0.155,1,0.95,0.0,0.99,1
45,5,71.61,-40.88,34.02,29.41,0,1,0,none,140,265.28,1.679,0,0.89,0.0,0.819,1
19,5,13.64,-76.9,39.2,56.52,0,1,0,none,225,221.69,1.641,0,0.54,0.0,0.85,0
41,4,21.06,-90.28,17.39,56.99,1,0,0,none,308,125.49,0.248,0,0.63,0.0,0.857,1
4,1,43.04,-91.26,26.19,22.78,0,0,0,none,377,287.79,1.355,1,0.86,0.0,0.926,0
36,1,95.26,-40.84,49.3,68.46,0,0,0,none,492,100.43,0.394,0,0.81,0.0,0.817,1
46,5,49.2,-32.38,17.81,22.38,0,0,0,none,262,164.57,0.284,1,0.2,0.0,0.881,1
42,5,40.77,-32.97,18.38,22.68,1,0,0,none,234,69.55,1.563,1,0.34,0.0,0.987,0
48,4,44.31,-63.42,21.66,42.49,0,0,0,none,263,287.91,1.324,1,0.38,0.0,0.837,1
49,5,90.58,-60.8,21.69,71.98,0,0,0,none,320,31.73,0.63,0,0.88,0.0,0.87,1
47,3,20.86,-30.68,43.03,57.86,0,0,0,none,217,192.56,0.32,1,0.99,0.0,0.873,1
41,4,90.47,-95.97,16.76,72.82,0,0,0,none,491,236.56,0.297,1,0.34,0.0,0.834,0
27,1,80.41,-34.63,24.71,68.02,0,0,1,link_loss,206,98.99,1.123,0,0.92,341.42,0.896,1
6,1,60.28,-99.81,24.63,29.72,0,0,0,none,116,209.11,0.635,0,0.2,0.0,0.85,1
10,4,92.66,-44.76,21.48,79.18,0,0,0,none,242,216.38,0.497,0,0.4,0.0,0.869,1
9,2,13.43,-38.58,21.87,89.8,1,1,0,none,478,60.62,1.548,1,0.7,0.0,0.882,0
50,5,99.82,-69.82,47.27,50.16,1,0,0,none,107,140.11,1.923,0,0.18,0.0,0.976,1
38,1,55.99,-53.82,32.53,24.86,0,0,0,none,451,105.13,1.886,0,0.38,0.0,0.926,1
1,4,43.15,-32.64,10.59,82.34,0,0,0,none,157,69.26,1.844,0,0.32,0.0,0.963,0
27,5,55.33,-41.87,15.9,58.34,1,1,1,battery_low,381,202.79,0.924,0,0.74,496.73,0.947,0
7,1,65.32,-51.72,38.79,59.07,0,1,0,none,171,201.45,0.123,0,0.45,0.0,0.893,1
22,5,92.26,-53.49,30.28,77.81,1,1,0,none,214,295.29,1.923,1,0.99,0.0,0.954,1
46,2,99.37,-87.18,18.58,40.22,1,1,0,none,352,204.75,0.592,1,0.23,0.0,0.879,0
39,4,17.95,-32.06,25.8,83.08,1,1,0,none,119,195.51,1.058,1,0.72,0.0,0.85,1
46,4,22.72,-49.37,32.52,69.78,0,0,0,none,360,235.41,1.835,0,0.84,0.0,0.909,1
49,2,72.8,-97.61,40.51,22.33,0,0,0,none,266,185.75,1.727,0,0.74,0.0,0.962,0
5,5,16.34,-36.88,16.55,43.6,0,1,0,none,168,251.15,0.237,0,0.37,0.0,0.925,0
40,1,74.49,-31.89,12.02,22.61,1,1,0,none,453,184.81,0.59,1,0.38,0.0,0.969,1
35,4,34.17,-86.63,30.33,34.26,1,0,0,none,489,20.27,1.954,0,0.41,0.0,0.829,1
39,1,12.1,-62.35,18.72,59.05,0,0,0,none,363,141.52,1.951,0,0.34,0.0,0.817,1
4,4,11.09,-50.7,26.17,87.73,0,0,0,none,345,90.85,0.18,0,0.32,0.0,0.804,0
45,1,15.5,-69.43,46.52,75.39,0,1,0,none,98,65.7,0.142,1,0.62,0.0,0.814,0
24,5,12.82,-91.84,41.0,72.9,0,0,0,none,465,212.29,0.211,0,0.63,0.0,0.813,0
43,4,56.95,-88.67,31.41,83.89,0,0,0,none,488,182.84,0.444,0,0.66,0.0,0.828,0
31,1,56.28,-44.18,43.3,79.26,0,0,0,none,446,128.36,1.933,0,0.4,0.0,0.866,1
15,3,46.19,-43.57,14.6,82.64,0,0,0,none,160,188.98,1.405,0,0.8,0.0,0.995,1
7,5,13.93,-97.55,27.09,76.79,0,0,0,none,264,29.42,0.224,0,0.77,0.0,0.827,0
2,4,29.41,-39.37,33.45,86.12,0,0,0,none,509,280.97,0.673,1,0.55,0.0,0.977,1
31,2,15.75,-79.71,22.26,31.26,0,0,0,none,282,236.17,0.62,1,0.77,0.0,0.921,1
14,1,78.18,-49.41,13.47,21.51,0,1,0,none,428,67.74,0.179,0,0.78,0.0,0.975,0
26,5,82.9,-57.26,14.44,67.78,1,1,1,sensor_fail,302,230.22,1.717,1,0.33,479.23,0.89,0
37,1,68.28,-69.36,13.78,71.83,1,0,0,none,92,23.0,0.68,0,0.85,0.0,0.878,0
7,3,54.9,-33.57,47.64,32.66,0,0,0,none,341,181.33,1.23,1,0.24,0.0,0.998,0
9,5,81.22,-89.84,47.33,54.14,0,0,0,none,202,44.6,1.454,1,0.58,0.0,0.9,0
22,3,63.14,-54.36,11.04,58.41,0,0,0,none,402,219.28,1.252,1,0.37,0.0,0.982,1
12,3,11.16,-78.15,23.49,31.59,0,0,0,none,466,136.02,0.924,0,0.55,0.0,0.963,1
32,3,23.55,-92.63,43.01,23.08,0,0,0,none,390,297.02,1.26,1,0.78,0.0,0.846,0
9,1,96.44,-75.95,48.82,60.82,0,0,0,none,404,272.88,1.073,1,0.46,0.0,0.846,1
29,5,55.1,-53.87,37.44,21.56,0,0,0,none,484,113.02,0.756,0,0.91,0.0,0.938,0
48,4,60.98,-37.91,22.93,37.34,1,0,0,none,190,226.28,0.872,0,0.89,0.0,0.912,1
34,4,36.12,-68.12,23.48,58.36,1,0,0,none,104,95.4,0.892,1,0.36,0.0,0.983,1
33,4,88.25,-92.33,40.96,60.67,1,0,0,none,385,23.66,1.003,0,0.49,0.0,0.822,1
7,1,92.19,-98.43,35.51,41.49,0,1,1,sensor_fail,480,285.51,1.409,1,0.61,482.34,0.978,0
37,3,31.88,-59.95,42.11,73.16,1,0,0,none,424,227.67,0.38,0,0.48,0.0,0.814,1
6,4,36.94,-85.23,32.33,48.72,1,1,0,none,463,111.15,0.608,1,0.82,0.0,0.862,0
16,1,61.87,-37.22,41.72,87.38,0,0,0,none,301,125.48,1.773,1,0.19,0.0,0.966,1
14,3,29.82,-64.49,12.73,84.64,0,1,0,none,220,93.02,1.834,0,0.43,0.0,0.946,1
28,1,91.69,-31.29,24.39,45.73,1,1,0,none,151,96.43,0.953,0,0.18,0.0,0.944,1
5,4,32.12,-59.92,48.14,71.5,0,0,0,none,285,226.68,1.417,0,0.93,0.0,0.836,1
31,5,84.4,-99.83,43.28,38.36,1,0,0,none,357,233.34,0.465,0,0.19,0.0,0.829,1
23,4,68.13,-92.94,48.87,30.3,1,0,0,none,314,188.69,1.716,0,0.82,0.0,0.879,0
21,3,65.94,-48.96,24.25,55.32,0,1,0,none,113,156.86,1.734,0,0.92,0.0,0.969,1
22,2,80.16,-81.49,24.86,78.18,1,1,1,battery_low,316,258.56,0.824,1,0.26,240.99,0.823,0
27,1,64.67,-85.06,28.98,80.43,0,0,0,none,290,283.69,0.854,0,0.76,0.0,0.956,0
16,1,16.43,-31.24,48.01,79.65,0,1,0,none,302,183.44,0.449,1,0.15,0.0,0.922,0
16,4,90.59,-40.47,49.23,88.34,1,1,1,link_loss,153,41.11,0.193,1,0.54,416.57,0.863,0
13,5,92.38,-93.86,44.46,75.51,0,0,0,none,507,37.2,1.091,0,0.78,0.0,0.933,0
33,1,84.58,-39.24,30.93,83.88,1,0,0,none,343,193.52,1.316,1,0.26,0.0,0.925,0
6,2,92.44,-88.87,48.5,42.36,0,0,0,none,420,221.9,0.257,1,0.68,0.0,0.844,0
15,2,38.79,-44.85,14.18,72.52,0,0,0,none,305,255.31,1.89,1,0.29,0.0,0.872,1
50,4,41.62,-37.64,13.26,52.64,1,0,0,none,301,193.92,1.011,0,0.56,0.0,0.834,1
45,5,36.73,-34.92,39.62,39.92,0,0,1,link_loss,177,117.02,1.736,0,0.98,460.42,0.873,0
36,5,29.46,-66.13,28.07,70.74,0,0,0,none,511,238.97,0.493,0,0.54,0.0,0.89,1
3,5,25.77,-46.21,26.0,55.41,0,1,0,none,373,293.11,1.556,0,0.66,0.0,0.81,1
29,4,52.27,-51.64,25.94,21.83,0,1,1,battery_low,83,26.22,1.309,1,0.36,264.5,0.998,0
5,1,66.47,-87.4,17.97,84.74,0,0,0,none,426,129.77,1.1,0,0.64,0.0,0.996,1
20,4,46.39,-65.39,24.27,88.99,1,0,0,none,252,115.53,1.52,1,0.33,0.0,0.908,1
26,4,30.56,-50.77,20.09,83.77,0,1,0,none,414,207.38,0.331,0,0.85,0.0,0.981,1
22,2,93.43,-50.86,26.56,61.89,0,0,1,battery_low,446,251.88,1.789,0,0.83,207.68,0.944,0
42,5,68.21,-71.65,30.51,70.84,0,0,0,none,317,242.71,0.772,0,0.37,0.0,0.864,1
33,4,77.42,-82.79,22.87,41.59,0,1,0,none,482,39.61,1.362,1,0.84,0.0,0.844,0
44,4,73.35,-44.58,41.28,27.28,0,0,1,sensor_fail,452,28.17,1.265,0,0.77,453.24,0.828,0
34,5,11.97,-84.36,34.17,83.29,0,1,0,none,164,52.44,0.994,0,0.64,0.0,0.939,0
21,3,52.18,-94.3,37.29,75.33,1,0,0,none,331,27.2,1.045,1,0.14,0.0,0.862,1
3,5,26.25,-33.39,12.37,88.86,1,0,0,none,425,265.89,1.915,0,0.86,0.0,0.901,1
39,3,72.6,-54.3,22.79,37.02,0,0,0,none,292,88.18,0.937,0,0.14,0.0,0.902,0
41,4,59.41,-40.88,48.24,86.02,0,1,0,none,82,33.69,1.815,0,0.35,0.0,0.943,1
19,5,71.91,-46.31,18.4,54.27,0,0,0,none,318,116.89,0.514,0,0.71,0.0,0.874,0
14,2,43.51,-35.28,25.16,24.24,0,0,0,none,463,67.91,1.836,1,0.73,0.0,0.997,0
36,4,31.52,-55.87,42.27,87.64,0,0,1,battery_low,279,87.97,1.255,1,0.99,339.06,0.977,0
11,3,49.67,-40.91,47.08,54.12,0,0,0,none,106,276.23,0.845,0,0.73,0.0,0.933,1
31,4,31.74,-41.3,17.25,62.39,0,0,0,none,94,21.82,1.006,1,0.67,0.0,0.895,1
36,4,60.97,-44.01,49.23,69.39,0,0,0,none,313,21.82,1.622,0,0.57,0.0,0.992,1
38,3,18.71,-63.58,31.15,75.8,1,0,0,none,324,152.73,1.158,1,0.96,0.0,0.854,1
13,2,61.82,-31.61,48.97,28.85,1,1,0,none,458,269.44,0.244,1,0.31,0.0,0.894,1
22,2,51.29,-68.96,34.18,31.01,1,0,0,none,487,212.13,1.465,0,0.81,0.0,0.971,1
19,1,37.0,-59.46,47.61,70.35,0,0,0,none,398,257.52,0.742,1,0.66,0.0,0.905,1
25,5,66.17,-68.72,46.42,54.41,0,0,0,none,288,281.96,0.597,0,0.89,0.0,0.957,1
20,4,13.05,-43.26,15.16,70.53,0,0,0,none,503,190.84,1.047,1,0.65,0.0,0.997,0
32,2,92.64,-35.97,29.81,29.44,1,0,0,none,261,287.19,1.578,1,0.17,0.0,0.847,1
36,3,45.81,-41.2,13.49,49.19,0,0,0,none,289,134.82,0.336,0,0.75,0.0,0.943,1
27,3,43.45,-58.71,38.16,25.48,0,0,0,none,268,220.63,1.925,0,1.0,0.0,0.878,1
45,2,72.83,-72.3,15.04,54.22,0,0,1,battery_low,105,134.58,0.394,1,0.38,270.17,0.845,0
27,2,67.7,-76.15,11.9,80.59,0,1,0,none,408,256.69,1.45,1,0.33,0.0,0.986,0
32,2,49.21,-87.55,13.18,47.27,0,0,0,none,502,128.46,1.288,0,0.16,0.0,0.816,0
38,2,69.21,-95.48,25.64,39.5,0,0,0,none,68,58.58,1.511,1,0.95,0.0,0.812,0
34,3,95.24,-82.3,39.69,23.82,0,0,0,none,189,271.45,0.885,0,0.56,0.0,0.932,0
39,5,23.33,-55.5,45.61,83.84,1,0,0,none,470,234.81,1.152,0,0.92,0.0,0.943,1
46,3,65.43,-74.93,26.95,42.28,1,0,0,none,406,239.78,0.831,0,0.79,0.0,0.97,1
6,5,11.37,-50.94,32.01,65.56,1,0,0,none,204,278.48,1.779,1,0.43,0.0,0.958,0
1,1,56.35,-30.2,42.17,71.09,0,0,1,battery_low,354,247.71,1.027,1,0.88,226.13,0.803,0
1,1,71.88,-48.39,23.01,69.09,0,0,1,sensor_fail,178,112.2,0.801,0,0.66,157.38,0.961,0
48,1,68.18,-46.67,19.24,87.64,0,0,0,none,308,141.79,1.34,0,0.52,0.0,0.996,0
1,4,60.85,-56.94,30.09,21.19,1,1,0,none,396,275.12,1.053,0,0.45,0.0,0.887,1
24,2,45.05,-54.74,21.33,61.42,0,0,0,none,170,143.23,0.636,1,0.2,0.0,0.983,1
21,1,65.68,-95.2,25.23,51.55,0,0,0,none,332,277.77,1.536,1,0.52,0.0,0.921,0
39,5,58.94,-97.19,46.8,54.25,1,1,0,none,511,227.81,1.645,0,0.13,0.0,0.995,0
11,3,92.09,-72.9,17.89,62.45,1,0,0,none,356,156.66,0.41,0,0.47,0.0,0.978,0
35,5,66.2,-89.37,11.87,57.67,0,0,0,none,402,226.14,1.387,1,0.11,0.0,0.95,0
6,4,95.56,-89.63,49.74,65.1,0,0,0,none,481,140.27,1.983,1,0.72,0.0,0.936,1
22,3,52.85,-77.75,24.41,43.41,0,0,0,none,176,298.91,0.674,1,0.64,0.0,0.891,1
1,1,91.37,-83.53,17.02,68.74,1,0,0,none,278,269.31,1.737,0,0.45,0.0,0.94,0
9,4,23.41,-80.57,35.88,21.09,0,1,0,none,322,114.89,1.331,1,0.79,0.0,0.973,1
49,3,38.11,-84.0,27.23,67.44,0,0,0,none,101,220.16,1.393,1,0.67,0.0,0.96,1
7,3,92.53,-47.14,36.21,37.78,0,1,0,none,220,130.23,0.326,1,0.25,0.0,0.851,1
16,5,65.85,-53.38,41.27,32.8,0,0,0,none,444,74.25,1.281,0,0.37,0.0,0.951,1
28,3,27.51,-49.96,35.0,75.87,0,0,0,none,341,220.48,1.342,1,0.26,0.0,0.917,1
26,2,65.02,-48.45,23.33,69.03,1,0,1,sensor_fail,262,147.66,1.719,1,0.9,473.19,0.889,0
19,2,76.88,-64.9,42.56,72.17,0,0,0,none,357,149.58,1.899,1,0.11,0.0,0.823,1
21,4,53.75,-56.81,21.59,75.5,0,0,0,none,420,98.07,0.711,0,0.73,0.0,0.895,1
43,5,78.42,-77.23,27.62,39.2,0,0,0,none,403,294.2,1.044,1,0.54,0.0,0.844,1
1,2,19.89,-32.16,18.93,35.43,0,0,1,link_loss,432,105.8,0.827,0,0.11,87.06,0.852,0
50,2,71.78,-60.31,25.89,80.95,0,0,0,none,259,119.83,1.887,0,0.19,0.0,0.814,1
5,5,30.6,-80.87,11.53,32.41,0,0,0,none,74,131.8,1.517,0,0.38,0.0,0.824,1
7,3,29.0,-98.14,38.77,21.4,1,0,0,none,452,283.2,1.915,1,0.33,0.0,0.87,0
2,1,38.07,-91.85,28.28,88.9,0,0,0,none,483,249.4,1.556,0,0.92,0.0,0.954,0
3,1,35.43,-60.52,26.17,54.3,0,0,0,none,127,180.68,0.831,0,0.87,0.0,0.951,1
50,3,83.0,-52.1,31.64,86.81,1,0,0,none,100,270.72,0.245,1,0.46,0.0,0.984,0
32,1,76.21,-30.22,40.75,46.78,0,0,0,none,376,244.02,1.054,1,0.61,0.0,0.808,1
49,2,32.96,-93.36,25.54,61.14,0,0,0,none,489,24.44,1.595,0,0.63,0.0,0.808,0
43,3,81.06,-93.75,33.12,65.5,0,0,0,none,236,291.4,1.577,0,0.4,0.0,0.814,0
25,1,32.89,-37.57,48.74,86.4,0,1,0,none,294,215.2,1.527,1,0.11,0.0,0.927,1
